step	post	like	prior	mu1	mu2	gamma	pi	spa1	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5
11000	-42.963643207943477	-44.353489182829904	1.389845974886427	0.534860723831402	0.534860723831402	1.000000000000000	0.903557565067701	0.000000000000000	-1	3	6	9	13	0	1	2	3	3	1	1	1	1	1
11500	-41.330113418606516	-43.550567201419895	2.220453782813380	0.463357376640290	0.463357376640290	1.000000000000000	0.990915811705497	0.000000000000000	-1	3	6	9	13	0	1	1	3	4	1	1	1	1	1
12000	-40.871895970544003	-43.024571494782116	2.152675524238115	0.327759180921459	0.327759180921459	1.000000000000000	0.983481335709828	0.000000000000000	-1	3	6	8	13	0	1	2	2	4	1	1	1	1	1
12500	-42.769533147358274	-44.605558322984990	1.836025175626719	0.386046852471244	0.386046852471244	1.000000000000000	0.949480780331213	0.000000000000000	-4	2	5	9	13	0	1	2	2	4	1	1	1	1	1
13000	-41.839177448355798	-43.813785476322614	1.974608027966818	0.425590102602763	0.425590102602763	1.000000000000000	0.964214116855727	0.000000000000000	-4	3	6	9	13	0	1	2	3	4	1	1	1	1	1
13500	-40.347422698124397	-42.538328686436600	2.190905988312205	0.436204701044311	0.436204701044311	1.000000000000000	0.987667882156770	0.000000000000000	-2	3	6	9	13	0	1	2	3	4	1	1	1	1	1
14000	-42.393570537363843	-44.608765934323344	2.215195396959502	0.492848946238780	0.492848946238780	1.000000000000000	0.990337023284159	0.000000000000000	-2	3	6	9	13	0	1	1	3	4	1	1	1	1	1
14500	-41.519779585929939	-43.742671501440768	2.222891915510829	0.392141029901141	0.392141029901141	1.000000000000000	0.991184290763269	0.000000000000000	-4	3	6	9	13	0	1	2	3	4	1	1	1	1	1
15000	-45.145576315242010	-46.079815907997890	0.934239592755877	0.373783989359126	0.373783989359126	1.000000000000000	0.858955305745668	0.000000000000000	-1	3	6	9	13	0	1	2	2	3	1	1	1	2	1
15500	-42.400414629834117	-44.025649488265451	1.625234858431330	0.488202461177903	0.488202461177903	1.000000000000000	0.927501249646553	0.000000000000000	-2	3	6	9	13	0	1	2	2	4	1	1	1	1	1
16000	-40.996592476216712	-42.727829261025967	1.731236784809258	0.403336493361312	0.403336493361312	1.000000000000000	0.938489937083153	0.000000000000000	-2	3	6	9	13	0	1	2	3	4	1	1	1	1	1
16500	-43.889932262818363	-44.926942281287474	1.037010018469113	0.473781130176744	0.473781130176744	1.000000000000000	0.868819875832259	0.000000000000000	-1	3	6	9	13	0	1	2	3	4	1	1	1	1	2
17000	-41.686412761483268	-43.175318878694895	1.488906117211624	0.336188737484305	0.336188737484305	1.000000000000000	0.913557669318726	0.000000000000000	-1	3	6	9	13	0	1	2	2	4	1	1	1	1	1
17500	-48.092928209438313	-48.090456776707988	-0.002471432730325	0.308923988029186	0.308923988029186	1.000000000000000	0.774051096247936	0.000000000000000	-3	3	6	9	13	0	1	2	2	2	1	1	1	1	2
18000	-42.340383613586177	-43.582773055248737	1.242389441662562	0.381606873660068	0.381606873660068	1.000000000000000	0.888874239091190	0.000000000000000	-3	3	6	9	13	0	1	2	3	4	1	1	1	1	1
18500	-39.975266827698910	-42.120517252938136	2.145250425239227	0.422064374630844	0.422064374630844	1.000000000000000	0.982670287397587	0.000000000000000	-1	3	6	9	13	0	1	2	3	4	1	1	1	1	1
19000	-41.809216826352262	-43.764828277046590	1.955611450694330	0.386310965366339	0.386310965366339	1.000000000000000	0.962181066779235	0.000000000000000	-1	3	6	9	13	0	1	2	3	3	1	1	1	1	1
19500	-42.037752037598374	-43.051559975571806	1.013807937973429	0.401084961028941	0.401084961028941	1.000000000000000	0.866582935087210	0.000000000000000	-2	3	6	9	13	0	1	2	3	4	1	1	1	1	1
20000	-42.883917707839785	-44.980548284398594	2.096630576558805	0.546952633281281	0.546952633281281	1.000000000000000	0.977376013907838	0.000000000000000	-4	3	6	9	13	0	1	2	3	4	1	1	1	1	1
20500	-40.667157795946650	-42.794713427019978	2.127555631073330	0.358834765824112	0.358834765824112	1.000000000000000	0.980740168914460	0.000000000000000	-2	3	6	9	13	0	1	2	3	4	1	1	1	1	1
21000	-42.837794755392089	-44.386373725255638	1.548578969863547	0.258761762320943	0.258761762320943	1.000000000000000	0.919634971183851	0.000000000000000	-1	3	6	9	13	0	1	2	2	4	1	1	1	1	1
21500	-42.341263956797157	-43.655542956378461	1.314278999581308	0.392627081083328	0.392627081083328	1.000000000000000	0.896002757758056	0.000000000000000	-1	1	6	9	13	0	1	1	3	4	1	1	1	1	1
22000	-41.078830910910554	-43.251731950021266	2.172901039110714	0.431504649470676	0.431504649470676	1.000000000000000	0.985693978367605	0.000000000000000	-3	3	5	9	13	0	1	2	3	4	1	1	1	1	1
22500	-41.749960271072723	-43.397282903485412	1.647322632412689	0.382655121085463	0.382655121085463	1.000000000000000	0.929780316027211	0.000000000000000	-3	3	6	9	13	0	1	2	3	4	1	1	1	1	1
23000	-43.142445275810275	-44.361089346648740	1.218644070838468	0.483283453263341	0.483283453263341	1.000000000000000	0.886532146949802	0.000000000000000	-2	3	6	9	13	0	1	2	3	3	1	1	1	1	1
23500	-42.709557187155745	-44.111700522632560	1.402143335476818	0.348742930403226	0.348742930403226	1.000000000000000	0.904793005933570	0.000000000000000	-1	3	6	9	13	0	1	1	3	4	1	1	1	1	1
24000	-40.009074482336793	-42.134754146798656	2.125679664461862	0.406500505718354	0.406500505718354	1.000000000000000	0.980535764017085	0.000000000000000	-1	3	6	9	13	0	1	2	3	4	1	1	1	1	1
24500	-43.704029746966469	-45.036368817581696	1.332339070615228	0.238310717428051	0.238310717428051	1.000000000000000	0.897802548890731	0.000000000000000	-1	3	6	9	13	0	1	2	2	4	1	1	1	1	1
25000	-42.947381985252449	-44.520018373600983	1.572636388348538	0.521246704987105	0.521246704987105	1.000000000000000	0.922096486630276	0.000000000000000	-2	3	6	9	13	0	1	2	3	3	1	1	1	1	1
25500	-44.826057970389030	-46.074005970327434	1.247947999938403	0.396738284815867	0.396738284815867	1.000000000000000	0.889423393019282	0.000000000000000	-1	3	6	9	13	0	1	2	2	3	1	1	1	2	1
26000	-42.645253928155746	-44.843948922853130	2.198694994697386	0.585118378486009	0.585118378486009	1.000000000000000	0.988523024525089	0.000000000000000	-1	3	6	9	13	0	1	2	3	3	1	1	1	1	1
26500	-40.888677179939663	-43.110603729940436	2.221926550000772	0.432978211527650	0.432978211527650	1.000000000000000	0.991077979228519	0.000000000000000	-2	3	4	9	13	0	1	2	3	4	1	1	1	1	1
27000	-44.781486923536875	-46.877272320061486	2.095785396524613	0.379539773517975	0.379539773517975	1.000000000000000	0.977284233918178	0.000000000000000	-1	3	6	9	13	0	1	1	2	4	1	1	2	1	1
27500	-42.481665499680041	-44.476297990867586	1.994632491187545	0.430927535417735	0.430927535417735	1.000000000000000	0.966361824132241	0.000000000000000	-4	3	6	9	13	0	1	2	2	4	1	1	1	1	1
28000	-41.540576215278314	-42.843997239399101	1.303421024120784	0.349183547900020	0.349183547900020	1.000000000000000	0.894922434456385	0.000000000000000	-1	3	6	9	13	0	1	2	3	4	1	1	1	1	1
28500	-40.853307909898071	-42.971790721010919	2.118482811112848	0.327920962580586	0.327920962580586	1.000000000000000	0.979751991642220	0.000000000000000	-1	3	6	9	13	0	1	2	2	4	1	1	1	1	1
29000	-42.385025242485817	-44.445423060955925	2.060397818470110	0.466106051854888	0.466106051854888	1.000000000000000	0.973449142768521	0.000000000000000	-1	3	6	9	13	0	1	1	2	4	1	1	1	1	1
29500	-43.686560137983030	-45.307020968741327	1.620460830758298	0.594639895697383	0.594639895697383	1.000000000000000	0.927009389374163	0.000000000000000	-1	3	6	9	13	0	1	2	3	3	1	1	1	1	1
30000	-45.132641140192675	-46.922432136393901	1.789790996201227	0.563310478251162	0.563310478251162	1.000000000000000	0.944615680163549	0.000000000000000	-5	3	6	9	13	0	1	2	3	3	1	1	1	1	1
30500	-40.992358129078411	-42.601590007132643	1.609231878054232	0.474743881105997	0.474743881105997	1.000000000000000	0.925853516749661	0.000000000000000	-1	3	6	9	13	0	1	2	3	4	1	1	1	1	1
31000	-41.619591330030666	-43.084733546083150	1.465142216052486	0.428734721118315	0.428734721118315	1.000000000000000	0.911148662889278	0.000000000000000	-1	3	6	9	13	0	1	2	2	4	1	1	1	1	1
31500	-44.799892306952323	-44.557450450106934	-0.242441856845387	0.385944693313713	0.385944693313713	1.000000000000000	0.753684998450481	0.000000000000000	-1	3	6	9	13	0	1	1	3	4	1	1	1	1	1
32000	-40.536913060421561	-42.675314041122789	2.138400980701228	0.398891912740838	0.398891912740838	1.000000000000000	0.981922711278993	0.000000000000000	-1	3	6	9	13	0	1	2	2	4	1	1	1	1	1
32500	-40.688319963636978	-42.855306210193106	2.166986246556130	0.440987094418651	0.440987094418651	1.000000000000000	0.985046393919745	0.000000000000000	-1	3	6	9	13	0	1	2	2	4	1	1	1	1	1
33000	-42.869313599584210	-45.161725153331140	2.292411553746931	0.363830976616953	0.363830976616953	1.000000000000000	0.998870245404105	0.000000000000000	-1	3	6	9	13	0	1	1	3	3	1	1	1	1	1
33500	-40.007371707201798	-42.136336007545054	2.128964300343256	0.404662945233618	0.404662945233618	1.000000000000000	0.980893685210210	0.000000000000000	-1	3	6	9	13	0	1	2	3	4	1	1	1	1	1
34000	-40.768759307868869	-42.579043973928215	1.810284666059344	0.462455077216327	0.462455077216327	1.000000000000000	0.946769091181896	0.000000000000000	-1	3	5	9	13	0	1	2	3	4	1	1	1	1	1
34500	-44.203452580150035	-45.159849067849080	0.956396487699046	0.322387062977664	0.322387062977664	1.000000000000000	0.861072553374857	0.000000000000000	-4	3	6	9	13	0	1	2	2	4	1	1	1	1	1
35000	-40.361408687570197	-42.317319481621439	1.955910794051241	0.456331065822891	0.456331065822891	1.000000000000000	0.962213069812614	0.000000000000000	-1	3	6	9	13	0	1	2	3	4	1	1	1	1	1
35500	-41.189283225649326	-43.475458598204710	2.286175372555386	0.468314980381667	0.468314980381667	1.000000000000000	0.998178358934844	0.000000000000000	-2	3	6	9	13	0	1	2	2	4	1	1	1	1	1
36000	-50.413472170926340	-52.193290284843727	1.779818113917388	0.401084224935259	0.401084224935259	1.000000000000000	0.943569533111590	0.000000000000000	-2	3	6	9	13	0	1	1	3	2	1	1	1	1	1
36500	-41.096536693487124	-43.192649078523928	2.096112385036808	0.413453125260714	0.413453125260714	1.000000000000000	0.977319741309607	0.000000000000000	-1	2	6	9	13	0	1	2	2	4	1	1	1	1	1
37000	-40.357039725224169	-42.617226540792316	2.260186815568149	0.382035766190591	0.382035766190591	1.000000000000000	0.995300159264068	0.000000000000000	-1	3	6	9	13	0	1	2	2	4	1	1	1	1	1
37500	-41.739690113500309	-43.518527081589241	1.778836968088931	0.378050190707313	0.378050190707313	1.000000000000000	0.943466674350409	0.000000000000000	-1	2	6	9	13	0	1	1	3	4	1	1	1	1	1
38000	-45.190332597953947	-46.352807505449292	1.162474907495342	0.509668323994126	0.509668323994126	1.000000000000000	0.881016513218874	0.000000000000000	-3	2	6	9	13	0	1	2	3	4	1	1	1	1	2
38500	-42.082058970137211	-44.156519923405540	2.074460953268327	0.253902399656960	0.253902399656960	1.000000000000000	0.974971414733440	0.000000000000000	-1	3	5	9	13	0	1	2	2	4	1	1	1	1	1
39000	-41.159522230319574	-43.388582602957705	2.229060372638132	0.419547667699785	0.419547667699785	1.000000000000000	0.991863865599661	0.000000000000000	-1	3	6	9	13	0	1	1	3	4	1	1	1	1	1
39500	-46.375974815228396	-47.248164576603926	0.872189761375533	0.402213644946909	0.402213644946909	1.000000000000000	0.853053669775200	0.000000000000000	-5	3	5	9	13	0	1	2	2	3	1	1	1	1	1
40000	-40.973099788920671	-43.107343093945858	2.134243305025190	0.315105458759478	0.315105458759478	1.000000000000000	0.981469203131221	0.000000000000000	-1	3	6	9	13	0	1	2	2	4	1	1	1	1	1
40500	-40.248222285001695	-42.445865705785984	2.197643420784286	0.486237010587994	0.486237010587994	1.000000000000000	0.988407530714114	0.000000000000000	-1	3	6	9	13	0	1	2	3	4	1	1	1	1	1
41000	-46.472292416902057	-46.453995616367905	-0.018296800534149	0.522774588779804	0.522774588779804	1.000000000000000	0.772691220705899	0.000000000000000	-1	3	4	9	13	0	1	2	2	4	1	1	1	1	2
41500	-43.083078647369639	-44.650896974260156	1.567818326890516	0.377183107199315	0.377183107199315	1.000000000000000	0.921602983455563	0.000000000000000	-1	3	6	7	13	0	1	2	1	4	1	1	1	1	1
42000	-41.294783639196325	-43.586127261004762	2.291343621808438	0.541199033102744	0.541199033102744	1.000000000000000	0.998751727387256	0.000000000000000	-2	3	6	9	13	0	1	2	3	4	1	1	1	1	1
42500	-43.740525526647019	-45.720111770444561	1.979586243797542	0.377135239118276	0.377135239118276	1.000000000000000	0.964747605052173	0.000000000000000	-2	2	6	9	13	0	1	1	3	3	1	1	1	1	1
43000	-42.927779426290179	-45.209339518269054	2.281560091978872	0.443112634681601	0.443112634681601	1.000000000000000	0.997666615360303	0.000000000000000	-3	3	6	9	12	0	1	2	3	2	1	1	1	1	1
43500	-43.938991883007176	-45.357166096395652	1.418174213388474	0.489231095309608	0.489231095309608	1.000000000000000	0.906406067241299	0.000000000000000	-1	3	6	9	13	0	1	2	3	3	1	1	1	1	2
44000	-42.136520283788109	-43.744351821987195	1.607831538199086	0.496469536402499	0.496469536402499	1.000000000000000	0.925709471336256	0.000000000000000	-1	3	6	9	13	0	1	2	2	4	1	1	1	1	1
44500	-47.852423086430449	-48.682505377942782	0.830082291512333	0.542124754575955	0.542124754575955	1.000000000000000	0.849071888114410	0.000000000000000	-1	3	5	9	13	0	1	2	2	2	1	1	1	1	3
45000	-41.643536046859587	-43.714907061801625	2.071371014942041	0.505285780237447	0.505285780237447	1.000000000000000	0.974636738683701	0.000000000000000	-3	2	6	9	13	0	1	2	3	4	1	1	1	1	1
45500	-43.233429033989871	-44.611481651606582	1.378052617616707	0.571577611478072	0.571577611478072	1.000000000000000	0.902374343003860	0.000000000000000	-2	3	6	9	13	0	1	2	3	4	1	1	1	1	1
46000	-46.192685243440998	-46.467546291720097	0.274861048279098	0.340881920083960	0.340881920083960	1.000000000000000	0.798274567122269	0.000000000000000	-2	3	6	9	11	0	1	2	2	2	1	1	1	1	1
46500	-41.299576814061538	-42.929227985607305	1.629651171545764	0.410623498580910	0.410623498580910	1.000000000000000	0.927956487545087	0.000000000000000	-1	3	6	9	13	0	1	2	2	4	1	1	1	1	1
47000	-44.721997866380370	-45.401307400419618	0.679309534039249	0.481275073521742	0.481275073521742	1.000000000000000	0.834966269300127	0.000000000000000	-1	3	6	7	13	0	1	2	2	4	1	1	1	1	2
47500	-41.138448518566967	-43.259824532460193	2.121376013893226	0.328436515993197	0.328436515993197	1.000000000000000	0.980067000181517	0.000000000000000	-2	3	5	9	13	0	1	2	2	4	1	1	1	1	1
48000	-43.403405200247064	-44.287641048125458	0.884235847878397	0.510658585570187	0.510658585570187	1.000000000000000	0.854196207365858	0.000000000000000	-3	3	6	9	13	0	1	2	3	4	1	1	1	1	1
48500	-41.531405094975064	-42.614117869740483	1.082712774765417	0.434552381417072	0.434552381417072	1.000000000000000	0.873243037258939	0.000000000000000	-1	3	6	9	13	0	1	2	3	4	1	1	1	1	1
49000	-42.994719108382156	-43.544863824169759	0.550144715787600	0.458327365241340	0.458327365241340	1.000000000000000	0.823068707597259	0.000000000000000	-1	3	6	9	11	0	1	2	2	4	1	1	1	1	1
49500	-43.149649380180897	-45.165283306478429	2.015633926297531	0.457139917823789	0.457139917823789	1.000000000000000	0.968619455540254	0.000000000000000	-2	3	6	9	13	0	1	1	2	4	1	1	1	1	1
50000	-42.262796695125559	-44.502752540958525	2.239955845832968	0.392473585593435	0.392473585593435	1.000000000000000	0.993065351179315	0.000000000000000	-2	3	6	9	13	0	1	2	2	3	1	1	1	1	1
50500	-42.463567460493024	-44.454763958656187	1.991196498163160	0.359658447887891	0.359658447887891	1.000000000000000	0.965992959827925	0.000000000000000	-2	3	6	9	13	0	1	2	3	3	1	1	1	1	1
51000	-45.237332702975358	-45.628159641398888	0.390826938423533	0.358787290471497	0.358787290471497	1.000000000000000	0.808626966487770	0.000000000000000	-2	3	6	9	13	0	1	2	2	4	1	1	1	1	2
51500	-42.042916526682497	-44.062025569401897	2.019109042719400	0.397213509666862	0.397213509666862	1.000000000000000	0.968993535020202	0.000000000000000	-2	3	6	9	13	0	1	2	3	3	1	1	1	1	1
52000	-43.580021131051147	-45.140631704255924	1.560610573204774	0.428227090387987	0.428227090387987	1.000000000000000	0.920865202558407	0.000000000000000	-2	3	6	9	13	0	1	1	2	4	1	1	1	1	1
52500	-47.497240624237541	-48.717937234091352	1.220696609853808	0.420820477576243	0.420820477576243	1.000000000000000	0.886734352430846	0.000000000000000	-2	3	6	9	13	0	1	1	3	3	1	1	1	2	1
53000	-41.011346065748882	-43.176506210641250	2.165160144892369	0.351557585531704	0.351557585531704	1.000000000000000	0.984846548099384	0.000000000000000	-2	3	6	9	13	0	1	2	2	4	1	1	1	1	1
53500	-46.410337836051880	-48.403558589420214	1.993220753368336	0.622361753846984	0.622361753846984	1.000000000000000	0.966210252738704	0.000000000000000	-1	2	6	9	13	0	1	2	3	3	1	1	1	1	2
54000	-42.883300907864239	-44.823837719668425	1.940536811804184	0.250914523839133	0.250914523839133	1.000000000000000	0.960570801039994	0.000000000000000	-2	3	6	9	13	0	1	2	2	4	1	1	1	1	1
54500	-41.845760279583843	-44.005393825693687	2.159633546109841	0.320267330485493	0.320267330485493	1.000000000000000	0.984241972439476	0.000000000000000	-3	3	6	9	13	0	1	2	2	4	1	1	1	1	1
55000	-40.675499231146304	-42.396765535182851	1.721266304036544	0.451754705138774	0.451754705138774	1.000000000000000	0.937450824339843	0.000000000000000	-1	3	6	9	13	0	1	2	3	4	1	1	1	1	1
55500	-41.742732353675038	-43.326814864464552	1.584082510789517	0.333049818128499	0.333049818128499	1.000000000000000	0.923269947035898	0.000000000000000	-2	3	6	9	13	0	1	2	3	4	1	1	1	1	1
56000	-40.769675265173539	-42.948447750539430	2.178772485365891	0.452647812834556	0.452647812834556	1.000000000000000	0.986337238083731	0.000000000000000	-1	3	6	9	13	0	1	2	2	4	1	1	1	1	1
56500	-43.742202762441813	-45.272567464031553	1.530364701589742	0.405600649399351	0.405600649399351	1.000000000000000	0.917775689002133	0.000000000000000	-5	3	6	9	13	0	1	2	2	4	1	1	1	1	1
57000	-42.122206744084693	-43.818302089907696	1.696095345823002	0.334307266006231	0.334307266006231	1.000000000000000	0.934832649985546	0.000000000000000	-3	3	6	9	13	0	1	2	3	4	1	1	1	1	1
57500	-43.729475012878609	-45.055204305766836	1.325729292888223	0.565397429293586	0.565397429293586	1.000000000000000	0.897143427035199	0.000000000000000	-3	3	6	9	13	0	1	2	3	4	1	1	1	1	1
58000	-46.878453357534013	-48.810964310580204	1.932510953046188	0.510492272650638	0.510492272650638	1.000000000000000	0.959714582248884	0.000000000000000	-2	3	6	9	13	0	1	1	3	2	1	1	1	1	2
58500	-46.322768429702876	-48.377412521199489	2.054644091496614	0.675028141106125	0.675028141106125	1.000000000000000	0.972827012700066	0.000000000000000	-1	3	6	9	12	0	1	2	3	2	1	1	1	1	1
59000	-44.825129007826540	-46.503777444978319	1.678648437151781	0.340049267913408	0.340049267913408	1.000000000000000	0.933022189841318	0.000000000000000	-3	3	6	9	13	0	1	2	3	4	1	1	1	1	2
59500	-44.282233052464150	-46.015765112494002	1.733532060029851	0.259239972247289	0.259239972247289	1.000000000000000	0.938729311238761	0.000000000000000	-1	3	6	7	13	0	1	2	2	3	1	1	1	1	1
60000	-48.941801826617741	-50.158295882821420	1.216494056203678	0.417954247004474	0.417954247004474	1.000000000000000	0.886320388123268	0.000000000000000	-6	3	6	9	13	0	1	1	2	4	1	1	2	1	1
60500	-46.492623457288218	-46.977729693014354	0.485106235726133	0.302374435139130	0.302374435139130	1.000000000000000	0.817142242988010	0.000000000000000	-2	3	6	9	13	0	1	2	3	3	1	1	1	1	2
61000	-41.938109946704124	-43.794788521443969	1.856678574739843	0.330799401778604	0.330799401778604	1.000000000000000	0.951662171827355	0.000000000000000	-3	3	6	9	13	0	1	2	3	4	1	1	1	1	1
61500	-40.241741246169205	-42.476115272032715	2.234374025863511	0.427338854361363	0.427338854361363	1.000000000000000	0.992449640797280	0.000000000000000	-2	3	6	8	12	0	1	2	3	4	1	1	1	1	1
62000	-46.524684171953929	-47.428199823691159	0.903515651737229	0.398298404521803	0.398298404521803	1.000000000000000	0.856028028210699	0.000000000000000	-2	3	6	9	13	0	1	2	1	3	1	1	1	2	1
62500	-41.460116360228497	-43.172705664329243	1.712589304100743	0.340586080363327	0.340586080363327	1.000000000000000	0.936547453135743	0.000000000000000	-2	3	6	9	13	0	1	2	3	4	1	1	1	1	1
63000	-41.102126215755483	-42.949319757510978	1.847193541755494	0.503033976156357	0.503033976156357	1.000000000000000	0.950659750465703	0.000000000000000	-1	3	5	9	13	0	1	2	3	4	1	1	1	1	1
63500	-42.667510747949272	-44.550009729909497	1.882498981960222	0.420804289475630	0.420804289475630	1.000000000000000	0.954396348128161	0.000000000000000	-5	3	6	9	13	0	1	2	3	4	1	1	1	1	1
64000	-44.951662700492840	-45.507176721907705	0.555514021414862	0.519135721863555	0.519135721863555	1.000000000000000	0.823559888259676	0.000000000000000	-3	3	6	9	13	0	1	2	3	3	1	1	1	1	1
64500	-41.182367480107743	-43.162258323269185	1.979890843161440	0.416149233027524	0.416149233027524	1.000000000000000	0.964780256883246	0.000000000000000	-3	3	6	9	13	0	1	2	3	4	1	1	1	1	1
65000	-45.791921802823943	-45.497201758667565	-0.294720044156378	0.484048956995549	0.484048956995549	1.000000000000000	0.749319768239780	0.000000000000000	-1	3	6	9	12	0	1	2	3	2	1	1	1	1	1
65500	-47.093230018160348	-49.108872309056650	2.015642290896305	0.578792453981322	0.578792453981322	1.000000000000000	0.968620355775463	0.000000000000000	-3	3	6	9	13	0	1	1	2	3	1	1	1	1	1
66000	-44.437089025186182	-45.380621553967295	0.943532528781111	0.457356624462143	0.457356624462143	1.000000000000000	0.859842676760813	0.000000000000000	-1	3	4	9	13	0	1	2	3	4	1	1	1	1	2
66500	-41.949454142862251	-43.844047101445149	1.894592958582897	0.326204975651650	0.326204975651650	1.000000000000000	0.955679704330932	0.000000000000000	-3	3	6	9	13	0	1	2	3	4	1	1	1	1	1
67000	-40.885663734041223	-43.062786794026046	2.177123059984825	0.389069916330531	0.389069916330531	1.000000000000000	0.986156489127700	0.000000000000000	-2	3	6	9	13	0	1	2	2	4	1	1	1	1	1
67500	-42.589666979229825	-43.307253851222889	0.717586871993060	0.378645482017469	0.378645482017469	1.000000000000000	0.838524974485939	0.000000000000000	-1	3	4	9	13	0	1	2	2	4	1	1	1	1	1
68000	-42.364150505237021	-44.516836353584878	2.152685848347857	0.499289636354661	0.499289636354661	1.000000000000000	0.983482463884835	0.000000000000000	-3	3	6	9	13	0	1	2	2	4	1	1	1	1	1
