step	p_accept_mu1	p_accept_gamma	p_accept_pi		p_accept_Tinf	p_accept_spa1	sigma_mu1	sigma_gamma	sigma_pi	sigma_spa1	n_like_zero
1	1.00000	1.00000	1.00000	1.00000	1.00000	0.000100000000000	1.000000000000000	0.010000000000000	0.010000000000000	0
500	1.00000	1.00000	1.00000	0.20850	1.00000	0.000100000000000	1.000000000000000	0.010000000000000	0.010000000000000	0
1000	1.00000	1.00000	0.88200	0.20164	1.00000	0.000150000000000	1.000000000000000	0.015000000000000	0.010000000000000	0
1500	1.00000	1.00000	0.82200	0.20416	1.00000	0.000225000000000	1.000000000000000	0.022500000000000	0.010000000000000	0
2000	0.99800	1.00000	0.80600	0.19540	1.00000	0.000337500000000	1.000000000000000	0.033750000000000	0.010000000000000	0
2500	0.99800	1.00000	0.69000	0.19269	1.00000	0.000506250000000	1.000000000000000	0.050625000000000	0.010000000000000	0
3000	0.99600	1.00000	0.59600	0.19571	1.00000	0.000759375000000	1.000000000000000	0.075937500000000	0.010000000000000	0
3500	0.99800	1.00000	0.53200	0.19819	1.00000	0.001139062500000	1.000000000000000	0.113906250000000	0.010000000000000	0
4000	0.98200	1.00000	0.40400	0.19928	1.00000	0.001708593750000	1.000000000000000	0.170859375000000	0.010000000000000	0
4500	0.98600	1.00000	0.39300	0.19938	1.00000	0.002562890625000	1.000000000000000	0.170859375000000	0.010000000000000	0
5000	0.98400	1.00000	0.41400	0.20033	1.00000	0.003844335937500	1.000000000000000	0.170859375000000	0.010000000000000	0
5500	0.97000	1.00000	0.40400	0.19960	1.00000	0.005766503906250	1.000000000000000	0.170859375000000	0.010000000000000	0
6000	0.97200	1.00000	0.40280	0.19874	1.00000	0.008649755859375	1.000000000000000	0.170859375000000	0.010000000000000	0
6500	0.91200	1.00000	0.40967	0.19936	1.00000	0.012974633789063	1.000000000000000	0.170859375000000	0.010000000000000	0
7000	0.91600	1.00000	0.41314	0.19902	1.00000	0.019461950683594	1.000000000000000	0.170859375000000	0.010000000000000	0
7500	0.96800	1.00000	0.41500	0.20067	1.00000	0.029192926025391	1.000000000000000	0.170859375000000	0.010000000000000	0
8000	0.92000	1.00000	0.41311	0.20308	1.00000	0.043789389038086	1.000000000000000	0.170859375000000	0.010000000000000	0
8500	0.90600	1.00000	0.41220	0.20395	1.00000	0.065684083557129	1.000000000000000	0.170859375000000	0.010000000000000	0
9000	0.85800	1.00000	0.41164	0.20451	1.00000	0.098526125335693	1.000000000000000	0.170859375000000	0.010000000000000	0
9500	0.78000	1.00000	0.41517	0.20583	1.00000	0.147789188003540	1.000000000000000	0.170859375000000	0.010000000000000	0
10000	0.67400	1.00000	0.41585	0.20603	1.00000	0.221683782005310	1.000000000000000	0.170859375000000	0.010000000000000	0
10500	0.55000	1.00000	0.41043	0.20657	1.00000	0.332525673007965	1.000000000000000	0.170859375000000	0.010000000000000	0
11000	0.43000	1.00000	0.41040	0.20716	1.00000	0.498788509511948	1.000000000000000	0.170859375000000	0.010000000000000	0
11500	0.42700	1.00000	0.41087	0.20713	1.00000	0.498788509511948	1.000000000000000	0.170859375000000	0.010000000000000	0
12000	0.42400	1.00000	0.40894	0.20706	1.00000	0.498788509511948	1.000000000000000	0.170859375000000	0.010000000000000	0
12500	0.43350	1.00000	0.40978	0.20720	1.00000	0.498788509511948	1.000000000000000	0.170859375000000	0.010000000000000	0
13000	0.43760	1.00000	0.40842	0.20749	1.00000	0.498788509511948	1.000000000000000	0.170859375000000	0.010000000000000	0
13500	0.43567	1.00000	0.40680	0.20808	1.00000	0.498788509511948	1.000000000000000	0.170859375000000	0.010000000000000	0
14000	0.43714	1.00000	0.40886	0.20818	1.00000	0.498788509511948	1.000000000000000	0.170859375000000	0.010000000000000	0
14500	0.43350	1.00000	0.40518	0.20796	1.00000	0.498788509511948	1.000000000000000	0.170859375000000	0.010000000000000	0
15000	0.43822	1.00000	0.40539	0.20832	1.00000	0.498788509511948	1.000000000000000	0.170859375000000	0.010000000000000	0
15500	0.44240	1.00000	0.40442	0.20829	1.00000	0.498788509511948	1.000000000000000	0.170859375000000	0.010000000000000	0
16000	0.44000	1.00000	0.40288	0.20830	1.00000	0.498788509511948	1.000000000000000	0.170859375000000	0.010000000000000	0
16500	0.44183	1.00000	0.40315	0.20889	1.00000	0.498788509511948	1.000000000000000	0.170859375000000	0.010000000000000	0
17000	0.44277	1.00000	0.40252	0.20996	1.00000	0.498788509511948	1.000000000000000	0.170859375000000	0.010000000000000	0
17500	0.44729	1.00000	0.40250	0.20977	1.00000	0.498788509511948	1.000000000000000	0.170859375000000	0.010000000000000	0
18000	0.44733	1.00000	0.40138	0.21025	1.00000	0.498788509511948	1.000000000000000	0.170859375000000	0.010000000000000	0
18500	0.44625	1.00000	0.40267	0.21044	1.00000	0.498788509511948	1.000000000000000	0.170859375000000	0.010000000000000	0
19000	0.44576	1.00000	0.40168	0.20964	1.00000	0.498788509511948	1.000000000000000	0.170859375000000	0.010000000000000	0
19500	0.44500	1.00000	0.40163	0.20971	1.00000	0.498788509511948	1.000000000000000	0.170859375000000	0.010000000000000	0
20000	0.44568	1.00000	0.40188	0.20965	1.00000	0.498788509511948	1.000000000000000	0.170859375000000	0.010000000000000	0
20500	0.44570	1.00000	0.40212	0.21017	1.00000	0.498788509511948	1.000000000000000	0.170859375000000	0.010000000000000	0
21000	0.44324	1.00000	0.40331	0.21026	1.00000	0.498788509511948	1.000000000000000	0.170859375000000	0.010000000000000	0
